Start,Finish,Heart Rate (count/min)
11-Nov-2018 05:20,11-Nov-2018 05:20,49.0
11-Nov-2018 05:25,11-Nov-2018 05:25,48.0
11-Nov-2018 05:30,11-Nov-2018 05:30,45.0
11-Nov-2018 05:35,11-Nov-2018 05:35,46.0
11-Nov-2018 05:40,11-Nov-2018 05:40,46.0
11-Nov-2018 05:45,11-Nov-2018 05:45,47.0
11-Nov-2018 05:50,11-Nov-2018 05:50,47.0
11-Nov-2018 05:55,11-Nov-2018 05:55,47.0
11-Nov-2018 06:00,11-Nov-2018 06:00,48.0
11-Nov-2018 06:05,11-Nov-2018 06:05,48.0
11-Nov-2018 06:10,11-Nov-2018 06:10,49.0
11-Nov-2018 06:16,11-Nov-2018 06:16,44.0
11-Nov-2018 06:20,11-Nov-2018 06:20,43.0
11-Nov-2018 06:28,11-Nov-2018 06:28,45.0
11-Nov-2018 06:29,11-Nov-2018 06:29,44.7817230224609
11-Nov-2018 06:34,11-Nov-2018 06:34,45.0
11-Nov-2018 06:36,11-Nov-2018 06:36,44.0
11-Nov-2018 06:40,11-Nov-2018 06:40,43.0
11-Nov-2018 06:45,11-Nov-2018 06:45,43.0
11-Nov-2018 06:50,11-Nov-2018 06:50,43.0
11-Nov-2018 06:56,11-Nov-2018 06:56,46.0
11-Nov-2018 07:00,11-Nov-2018 07:00,48.0
11-Nov-2018 07:05,11-Nov-2018 07:05,47.0
11-Nov-2018 07:11,11-Nov-2018 07:11,51.0
11-Nov-2018 07:16,11-Nov-2018 07:16,49.0
11-Nov-2018 07:20,11-Nov-2018 07:20,46.0
11-Nov-2018 07:25,11-Nov-2018 07:25,47.0
11-Nov-2018 07:30,11-Nov-2018 07:30,49.0
11-Nov-2018 07:39,11-Nov-2018 07:39,51.0
11-Nov-2018 07:44,11-Nov-2018 07:44,50.0
11-Nov-2018 07:47,11-Nov-2018 07:47,51.0
11-Nov-2018 07:51,11-Nov-2018 07:51,50.0
11-Nov-2018 07:55,11-Nov-2018 07:55,44.0
11-Nov-2018 08:02,11-Nov-2018 08:02,45.0
11-Nov-2018 08:07,11-Nov-2018 08:07,52.0
11-Nov-2018 08:13,11-Nov-2018 08:13,47.0
11-Nov-2018 08:15,11-Nov-2018 08:15,43.0
11-Nov-2018 08:21,11-Nov-2018 08:21,46.0
11-Nov-2018 08:25,11-Nov-2018 08:25,48.0
11-Nov-2018 08:32,11-Nov-2018 08:32,49.0
11-Nov-2018 08:35,11-Nov-2018 08:35,49.0
11-Nov-2018 08:42,11-Nov-2018 08:42,49.0
11-Nov-2018 08:45,11-Nov-2018 08:45,48.0
11-Nov-2018 08:52,11-Nov-2018 08:52,48.0
11-Nov-2018 08:58,11-Nov-2018 08:58,52.0
11-Nov-2018 09:33,11-Nov-2018 09:33,111.0
11-Nov-2018 09:38,11-Nov-2018 09:38,91.0
11-Nov-2018 09:40,11-Nov-2018 09:40,73.0
11-Nov-2018 09:48,11-Nov-2018 09:48,86.0
11-Nov-2018 09:52,11-Nov-2018 09:52,76.0
11-Nov-2018 09:55,11-Nov-2018 09:55,63.0
11-Nov-2018 10:01,11-Nov-2018 10:01,78.0
11-Nov-2018 10:04,11-Nov-2018 10:04,60.0
11-Nov-2018 10:08,11-Nov-2018 10:08,66.0
11-Nov-2018 10:10,11-Nov-2018 10:10,77.0
11-Nov-2018 10:16,11-Nov-2018 10:16,52.0
11-Nov-2018 10:24,11-Nov-2018 10:24,58.0
11-Nov-2018 10:27,11-Nov-2018 10:27,51.0
11-Nov-2018 10:32,11-Nov-2018 10:32,64.0
11-Nov-2018 10:39,11-Nov-2018 10:39,54.0
11-Nov-2018 10:44,11-Nov-2018 10:44,64.0
11-Nov-2018 10:46,11-Nov-2018 10:46,60.0
11-Nov-2018 10:50,11-Nov-2018 10:50,57.0
11-Nov-2018 10:54,11-Nov-2018 10:54,78.0
11-Nov-2018 10:59,11-Nov-2018 10:59,63.0
11-Nov-2018 11:24,11-Nov-2018 11:24,72.0
11-Nov-2018 11:32,11-Nov-2018 11:32,76.0
11-Nov-2018 11:37,11-Nov-2018 11:37,71.0
11-Nov-2018 11:48,11-Nov-2018 11:48,51.0
11-Nov-2018 11:54,11-Nov-2018 11:54,57.0
11-Nov-2018 11:55,11-Nov-2018 11:55,72.0
11-Nov-2018 12:02,11-Nov-2018 12:02,67.0
11-Nov-2018 12:06,11-Nov-2018 12:06,71.0
11-Nov-2018 12:10,11-Nov-2018 12:10,61.0
11-Nov-2018 12:19,11-Nov-2018 12:19,45.0
11-Nov-2018 12:21,11-Nov-2018 12:21,63.0
11-Nov-2018 12:26,11-Nov-2018 12:26,62.0
11-Nov-2018 12:32,11-Nov-2018 12:32,57.0
11-Nov-2018 12:38,11-Nov-2018 12:38,54.0
11-Nov-2018 12:40,11-Nov-2018 12:40,70.0
11-Nov-2018 12:48,11-Nov-2018 12:48,54.0
11-Nov-2018 12:50,11-Nov-2018 12:50,65.0
11-Nov-2018 13:01,11-Nov-2018 13:01,58.0
11-Nov-2018 13:07,11-Nov-2018 13:07,55.0
11-Nov-2018 13:23,11-Nov-2018 13:23,70.0
11-Nov-2018 13:28,11-Nov-2018 13:28,69.0
11-Nov-2018 13:38,11-Nov-2018 13:38,63.0
11-Nov-2018 13:49,11-Nov-2018 13:49,64.0
11-Nov-2018 13:59,11-Nov-2018 13:59,71.0
11-Nov-2018 14:06,11-Nov-2018 14:06,74.0
11-Nov-2018 14:12,11-Nov-2018 14:12,66.0
11-Nov-2018 14:38,11-Nov-2018 14:38,86.0
11-Nov-2018 14:40,11-Nov-2018 14:40,74.0
11-Nov-2018 14:45,11-Nov-2018 14:45,79.0
11-Nov-2018 14:54,11-Nov-2018 14:54,70.0
11-Nov-2018 14:58,11-Nov-2018 14:58,74.0
11-Nov-2018 15:01,11-Nov-2018 15:01,54.0
11-Nov-2018 15:08,11-Nov-2018 15:08,56.0
11-Nov-2018 15:14,11-Nov-2018 15:14,69.0
11-Nov-2018 15:15,11-Nov-2018 15:15,61.0
11-Nov-2018 15:20,11-Nov-2018 15:20,62.0
11-Nov-2018 15:27,11-Nov-2018 15:27,61.0
11-Nov-2018 15:33,11-Nov-2018 15:33,75.0
11-Nov-2018 15:39,11-Nov-2018 15:39,83.0
11-Nov-2018 15:44,11-Nov-2018 15:44,74.0
11-Nov-2018 15:49,11-Nov-2018 15:49,67.0
11-Nov-2018 15:54,11-Nov-2018 15:54,70.0
11-Nov-2018 15:59,11-Nov-2018 15:59,67.0
11-Nov-2018 16:04,11-Nov-2018 16:04,67.0
11-Nov-2018 16:07,11-Nov-2018 16:07,72.0
11-Nov-2018 16:14,11-Nov-2018 16:14,64.0
11-Nov-2018 16:15,11-Nov-2018 16:15,69.0
11-Nov-2018 16:22,11-Nov-2018 16:22,61.0
11-Nov-2018 16:27,11-Nov-2018 16:27,58.0
11-Nov-2018 16:30,11-Nov-2018 16:30,69.0
11-Nov-2018 16:38,11-Nov-2018 16:38,73.0
11-Nov-2018 16:42,11-Nov-2018 16:42,65.0
11-Nov-2018 16:49,11-Nov-2018 16:49,64.0
11-Nov-2018 16:51,11-Nov-2018 16:51,66.0
11-Nov-2018 16:58,11-Nov-2018 16:58,62.0
11-Nov-2018 17:00,11-Nov-2018 17:00,64.0
11-Nov-2018 17:05,11-Nov-2018 17:05,74.0
11-Nov-2018 17:11,11-Nov-2018 17:11,70.0
11-Nov-2018 17:15,11-Nov-2018 17:15,74.0
11-Nov-2018 17:20,11-Nov-2018 17:20,73.0
11-Nov-2018 17:26,11-Nov-2018 17:26,64.0
11-Nov-2018 17:30,11-Nov-2018 17:30,71.0
11-Nov-2018 17:35,11-Nov-2018 17:35,72.0
11-Nov-2018 17:44,11-Nov-2018 17:44,57.0
11-Nov-2018 17:45,11-Nov-2018 17:45,75.0
11-Nov-2018 17:54,11-Nov-2018 17:54,59.0
11-Nov-2018 17:55,11-Nov-2018 17:55,61.0
11-Nov-2018 18:00,11-Nov-2018 18:00,64.0
11-Nov-2018 18:09,11-Nov-2018 18:09,63.0
11-Nov-2018 18:13,11-Nov-2018 18:13,58.0
11-Nov-2018 18:17,11-Nov-2018 18:17,67.0
11-Nov-2018 18:21,11-Nov-2018 18:21,60.0
11-Nov-2018 18:29,11-Nov-2018 18:29,62.0
11-Nov-2018 18:31,11-Nov-2018 18:31,61.0
11-Nov-2018 18:39,11-Nov-2018 18:39,58.0
11-Nov-2018 18:42,11-Nov-2018 18:42,60.0
11-Nov-2018 18:45,11-Nov-2018 18:45,63.0
11-Nov-2018 18:53,11-Nov-2018 18:53,58.0
11-Nov-2018 18:56,11-Nov-2018 18:56,55.0
11-Nov-2018 19:00,11-Nov-2018 19:00,65.0
11-Nov-2018 19:06,11-Nov-2018 19:06,61.0
11-Nov-2018 19:12,11-Nov-2018 19:12,61.0
11-Nov-2018 19:19,11-Nov-2018 19:19,64.0
11-Nov-2018 19:22,11-Nov-2018 19:22,57.0
11-Nov-2018 19:26,11-Nov-2018 19:26,59.0
11-Nov-2018 19:33,11-Nov-2018 19:33,63.0
11-Nov-2018 19:38,11-Nov-2018 19:38,59.0
11-Nov-2018 19:40,11-Nov-2018 19:40,57.0
11-Nov-2018 19:49,11-Nov-2018 19:49,59.0
11-Nov-2018 19:53,11-Nov-2018 19:53,67.0
11-Nov-2018 19:58,11-Nov-2018 19:58,57.0
11-Nov-2018 20:01,11-Nov-2018 20:01,57.0
11-Nov-2018 20:09,11-Nov-2018 20:09,58.0
11-Nov-2018 20:10,11-Nov-2018 20:10,62.0
11-Nov-2018 20:15,11-Nov-2018 20:15,53.0
11-Nov-2018 20:21,11-Nov-2018 20:21,78.0
11-Nov-2018 20:29,11-Nov-2018 20:29,54.0
11-Nov-2018 20:34,11-Nov-2018 20:34,55.0
11-Nov-2018 20:36,11-Nov-2018 20:36,52.0
11-Nov-2018 20:44,11-Nov-2018 20:44,53.0
11-Nov-2018 20:49,11-Nov-2018 20:49,56.0
11-Nov-2018 20:50,11-Nov-2018 20:50,53.0
11-Nov-2018 21:07,11-Nov-2018 21:07,61.0
11-Nov-2018 21:10,11-Nov-2018 21:10,53.0
11-Nov-2018 21:16,11-Nov-2018 21:16,60.0
11-Nov-2018 21:21,11-Nov-2018 21:21,60.0
11-Nov-2018 21:26,11-Nov-2018 21:26,66.0
11-Nov-2018 21:35,11-Nov-2018 21:35,70.0
11-Nov-2018 21:44,11-Nov-2018 21:44,58.0
11-Nov-2018 21:47,11-Nov-2018 21:47,62.0
11-Nov-2018 21:53,11-Nov-2018 21:53,60.0
11-Nov-2018 21:57,11-Nov-2018 21:57,61.0
11-Nov-2018 22:01,11-Nov-2018 22:01,59.0
11-Nov-2018 22:07,11-Nov-2018 22:07,63.0
11-Nov-2018 22:12,11-Nov-2018 22:12,54.0
11-Nov-2018 22:18,11-Nov-2018 22:18,54.0
11-Nov-2018 22:20,11-Nov-2018 22:20,55.0
11-Nov-2018 22:28,11-Nov-2018 22:28,56.0
11-Nov-2018 22:31,11-Nov-2018 22:31,57.0
11-Nov-2018 22:35,11-Nov-2018 22:35,60.0
11-Nov-2018 22:43,11-Nov-2018 22:43,55.0
11-Nov-2018 22:46,11-Nov-2018 22:46,64.0
11-Nov-2018 22:53,11-Nov-2018 22:53,63.0
11-Nov-2018 22:58,11-Nov-2018 22:58,62.0
11-Nov-2018 23:01,11-Nov-2018 23:01,57.0
11-Nov-2018 23:08,11-Nov-2018 23:08,62.0
11-Nov-2018 23:10,11-Nov-2018 23:10,63.0
11-Nov-2018 23:19,11-Nov-2018 23:19,61.0
11-Nov-2018 23:24,11-Nov-2018 23:24,66.0
11-Nov-2018 23:25,11-Nov-2018 23:25,68.0
11-Nov-2018 23:30,11-Nov-2018 23:30,69.0
11-Nov-2018 23:37,11-Nov-2018 23:37,72.0
11-Nov-2018 23:43,11-Nov-2018 23:43,66.0
11-Nov-2018 23:47,11-Nov-2018 23:47,66.0
11-Nov-2018 23:51,11-Nov-2018 23:51,67.0
11-Nov-2018 23:58,11-Nov-2018 23:58,64.0
12-Nov-2018 00:02,12-Nov-2018 00:02,61.0
12-Nov-2018 00:09,12-Nov-2018 00:09,58.0
12-Nov-2018 00:11,12-Nov-2018 00:11,56.0
12-Nov-2018 00:15,12-Nov-2018 00:15,61.0
12-Nov-2018 00:21,12-Nov-2018 00:21,62.0
12-Nov-2018 00:26,12-Nov-2018 00:26,57.0
12-Nov-2018 00:31,12-Nov-2018 00:31,55.0
12-Nov-2018 00:36,12-Nov-2018 00:36,55.0
12-Nov-2018 00:42,12-Nov-2018 00:42,57.0
12-Nov-2018 00:46,12-Nov-2018 00:46,58.0
12-Nov-2018 00:54,12-Nov-2018 00:54,55.0
12-Nov-2018 00:58,12-Nov-2018 00:58,51.0
12-Nov-2018 01:00,12-Nov-2018 01:00,54.0
12-Nov-2018 01:05,12-Nov-2018 01:05,49.0
12-Nov-2018 01:19,12-Nov-2018 01:19,52.0
12-Nov-2018 01:24,12-Nov-2018 01:24,54.0
12-Nov-2018 01:28,12-Nov-2018 01:28,51.0
12-Nov-2018 01:34,12-Nov-2018 01:34,51.0
12-Nov-2018 01:36,12-Nov-2018 01:36,53.0
12-Nov-2018 01:44,12-Nov-2018 01:44,57.0
12-Nov-2018 01:46,12-Nov-2018 01:46,53.0
12-Nov-2018 01:53,12-Nov-2018 01:53,50.0
12-Nov-2018 01:56,12-Nov-2018 01:56,51.0
12-Nov-2018 02:02,12-Nov-2018 02:02,48.0
12-Nov-2018 02:09,12-Nov-2018 02:09,47.0
12-Nov-2018 02:13,12-Nov-2018 02:13,50.0
12-Nov-2018 02:17,12-Nov-2018 02:17,53.0
12-Nov-2018 02:23,12-Nov-2018 02:23,51.0
12-Nov-2018 02:25,12-Nov-2018 02:25,50.0
12-Nov-2018 02:31,12-Nov-2018 02:31,52.0
12-Nov-2018 02:36,12-Nov-2018 02:36,51.0
12-Nov-2018 02:42,12-Nov-2018 02:42,49.0
12-Nov-2018 02:49,12-Nov-2018 02:49,48.0
12-Nov-2018 02:52,12-Nov-2018 02:52,45.0
12-Nov-2018 02:55,12-Nov-2018 02:55,46.0
12-Nov-2018 03:01,12-Nov-2018 03:01,46.0
12-Nov-2018 03:06,12-Nov-2018 03:06,46.0
12-Nov-2018 03:11,12-Nov-2018 03:11,44.0
12-Nov-2018 03:15,12-Nov-2018 03:15,44.0
12-Nov-2018 03:20,12-Nov-2018 03:20,43.0
12-Nov-2018 03:25,12-Nov-2018 03:25,44.0
12-Nov-2018 03:31,12-Nov-2018 03:31,44.0
12-Nov-2018 03:35,12-Nov-2018 03:35,45.0
12-Nov-2018 03:40,12-Nov-2018 03:40,46.0
12-Nov-2018 03:45,12-Nov-2018 03:45,46.0
12-Nov-2018 03:50,12-Nov-2018 03:50,46.0
12-Nov-2018 03:55,12-Nov-2018 03:55,46.0
12-Nov-2018 04:00,12-Nov-2018 04:00,46.0
12-Nov-2018 04:05,12-Nov-2018 04:05,46.0
12-Nov-2018 04:11,12-Nov-2018 04:11,54.0
12-Nov-2018 04:17,12-Nov-2018 04:17,53.0
12-Nov-2018 04:21,12-Nov-2018 04:21,45.0
12-Nov-2018 04:25,12-Nov-2018 04:25,46.0
12-Nov-2018 04:30,12-Nov-2018 04:30,46.0
12-Nov-2018 04:35,12-Nov-2018 04:35,46.0
12-Nov-2018 04:40,12-Nov-2018 04:40,46.0
12-Nov-2018 04:45,12-Nov-2018 04:45,46.0
12-Nov-2018 04:50,12-Nov-2018 04:50,46.0
12-Nov-2018 04:55,12-Nov-2018 04:55,46.0
12-Nov-2018 05:00,12-Nov-2018 05:00,45.0
12-Nov-2018 05:05,12-Nov-2018 05:05,45.0
12-Nov-2018 05:12,12-Nov-2018 05:12,44.0
12-Nov-2018 05:15,12-Nov-2018 05:15,46.0
12-Nov-2018 05:20,12-Nov-2018 05:20,46.0
12-Nov-2018 05:26,12-Nov-2018 05:26,45.0
12-Nov-2018 05:31,12-Nov-2018 05:31,46.0
12-Nov-2018 05:35,12-Nov-2018 05:35,46.0
12-Nov-2018 05:40,12-Nov-2018 05:40,47.0
12-Nov-2018 05:46,12-Nov-2018 05:46,44.0
12-Nov-2018 05:50,12-Nov-2018 05:50,45.0
12-Nov-2018 05:56,12-Nov-2018 05:56,45.0
12-Nov-2018 06:03,12-Nov-2018 06:03,49.0
12-Nov-2018 06:05,12-Nov-2018 06:05,49.0
12-Nov-2018 06:10,12-Nov-2018 06:10,48.0
12-Nov-2018 06:15,12-Nov-2018 06:15,49.0
12-Nov-2018 06:20,12-Nov-2018 06:20,49.0
12-Nov-2018 06:25,12-Nov-2018 06:25,49.0
12-Nov-2018 06:30,12-Nov-2018 06:30,49.0
12-Nov-2018 06:35,12-Nov-2018 06:35,50.0
12-Nov-2018 06:40,12-Nov-2018 06:40,47.0
12-Nov-2018 06:45,12-Nov-2018 06:45,46.0
12-Nov-2018 06:50,12-Nov-2018 06:50,44.0
12-Nov-2018 06:57,12-Nov-2018 06:57,45.0
12-Nov-2018 07:01,12-Nov-2018 07:01,46.0
12-Nov-2018 07:06,12-Nov-2018 07:06,45.0
12-Nov-2018 07:10,12-Nov-2018 07:10,41.0
12-Nov-2018 07:17,12-Nov-2018 07:17,46.0
12-Nov-2018 07:23,12-Nov-2018 07:23,54.0
12-Nov-2018 07:26,12-Nov-2018 07:26,46.0
12-Nov-2018 07:30,12-Nov-2018 07:30,45.0
12-Nov-2018 08:51,12-Nov-2018 08:51,62.0
12-Nov-2018 08:58,12-Nov-2018 08:58,61.0
12-Nov-2018 09:04,12-Nov-2018 09:04,72.0
12-Nov-2018 09:06,12-Nov-2018 09:06,75.0
12-Nov-2018 09:14,12-Nov-2018 09:14,69.0
12-Nov-2018 09:17,12-Nov-2018 09:17,67.0
12-Nov-2018 09:21,12-Nov-2018 09:21,69.0
12-Nov-2018 09:29,12-Nov-2018 09:29,69.0
12-Nov-2018 09:34,12-Nov-2018 09:34,74.0
12-Nov-2018 09:36,12-Nov-2018 09:36,69.0
12-Nov-2018 09:41,12-Nov-2018 09:41,57.0
12-Nov-2018 09:49,12-Nov-2018 09:49,49.0
12-Nov-2018 09:54,12-Nov-2018 09:54,56.0
12-Nov-2018 09:58,12-Nov-2018 09:58,72.0
12-Nov-2018 10:00,12-Nov-2018 10:00,72.0
12-Nov-2018 10:05,12-Nov-2018 10:05,68.0
12-Nov-2018 10:21,12-Nov-2018 10:21,73.0
12-Nov-2018 10:24,12-Nov-2018 10:24,85.0
12-Nov-2018 10:27,12-Nov-2018 10:27,68.0
12-Nov-2018 10:38,12-Nov-2018 10:38,109.0
12-Nov-2018 10:41,12-Nov-2018 10:41,122.0
12-Nov-2018 10:47,12-Nov-2018 10:47,100.0
12-Nov-2018 10:47,12-Nov-2018 10:47,95.0
12-Nov-2018 10:47,12-Nov-2018 10:47,117.0
12-Nov-2018 10:47,12-Nov-2018 10:47,122.0
12-Nov-2018 10:47,12-Nov-2018 10:47,121.0
12-Nov-2018 10:47,12-Nov-2018 10:47,120.0
12-Nov-2018 10:47,12-Nov-2018 10:47,120.0
12-Nov-2018 10:47,12-Nov-2018 10:47,119.0
12-Nov-2018 10:47,12-Nov-2018 10:47,120.0
12-Nov-2018 10:48,12-Nov-2018 10:48,117.0
12-Nov-2018 10:48,12-Nov-2018 10:48,120.0
12-Nov-2018 10:49,12-Nov-2018 10:49,123.0
12-Nov-2018 10:49,12-Nov-2018 10:49,124.0
12-Nov-2018 10:49,12-Nov-2018 10:49,123.0
12-Nov-2018 10:49,12-Nov-2018 10:49,123.0
12-Nov-2018 10:49,12-Nov-2018 10:49,124.0
12-Nov-2018 10:49,12-Nov-2018 10:49,126.0
12-Nov-2018 10:49,12-Nov-2018 10:49,125.0
12-Nov-2018 10:49,12-Nov-2018 10:49,125.0
12-Nov-2018 10:49,12-Nov-2018 10:49,123.0
12-Nov-2018 10:49,12-Nov-2018 10:49,124.0
12-Nov-2018 10:49,12-Nov-2018 10:49,125.0
12-Nov-2018 10:49,12-Nov-2018 10:49,124.0
12-Nov-2018 10:49,12-Nov-2018 10:49,124.0
12-Nov-2018 10:50,12-Nov-2018 10:50,124.0
12-Nov-2018 10:50,12-Nov-2018 10:50,124.0
12-Nov-2018 10:50,12-Nov-2018 10:50,124.0
12-Nov-2018 10:50,12-Nov-2018 10:50,122.0
12-Nov-2018 10:50,12-Nov-2018 10:50,121.0
12-Nov-2018 10:50,12-Nov-2018 10:50,124.0
12-Nov-2018 10:50,12-Nov-2018 10:50,123.0
12-Nov-2018 10:50,12-Nov-2018 10:50,119.0
12-Nov-2018 10:50,12-Nov-2018 10:50,117.0
12-Nov-2018 10:50,12-Nov-2018 10:50,118.0
12-Nov-2018 10:50,12-Nov-2018 10:50,118.0
12-Nov-2018 10:50,12-Nov-2018 10:50,119.0
12-Nov-2018 10:51,12-Nov-2018 10:51,120.0
12-Nov-2018 10:51,12-Nov-2018 10:51,120.0
12-Nov-2018 10:51,12-Nov-2018 10:51,119.0
12-Nov-2018 10:51,12-Nov-2018 10:51,120.0
12-Nov-2018 10:51,12-Nov-2018 10:51,122.0
12-Nov-2018 10:51,12-Nov-2018 10:51,119.0
12-Nov-2018 10:51,12-Nov-2018 10:51,119.0
12-Nov-2018 10:51,12-Nov-2018 10:51,121.0
12-Nov-2018 10:51,12-Nov-2018 10:51,121.0
12-Nov-2018 10:51,12-Nov-2018 10:51,120.0
12-Nov-2018 10:51,12-Nov-2018 10:51,119.0
12-Nov-2018 10:51,12-Nov-2018 10:51,119.0
12-Nov-2018 10:52,12-Nov-2018 10:52,119.0
12-Nov-2018 10:52,12-Nov-2018 10:52,119.0
12-Nov-2018 10:52,12-Nov-2018 10:52,118.0
12-Nov-2018 10:52,12-Nov-2018 10:52,123.0
12-Nov-2018 10:52,12-Nov-2018 10:52,121.0
12-Nov-2018 10:52,12-Nov-2018 10:52,122.0
12-Nov-2018 10:52,12-Nov-2018 10:52,122.0
12-Nov-2018 10:52,12-Nov-2018 10:52,122.0
12-Nov-2018 10:52,12-Nov-2018 10:52,122.0
12-Nov-2018 10:52,12-Nov-2018 10:52,119.0
12-Nov-2018 10:52,12-Nov-2018 10:52,118.0
12-Nov-2018 10:52,12-Nov-2018 10:52,119.0
12-Nov-2018 10:53,12-Nov-2018 10:53,120.0
12-Nov-2018 10:53,12-Nov-2018 10:53,121.0
12-Nov-2018 10:53,12-Nov-2018 10:53,122.0
12-Nov-2018 10:53,12-Nov-2018 10:53,121.0
12-Nov-2018 10:53,12-Nov-2018 10:53,121.0
12-Nov-2018 10:53,12-Nov-2018 10:53,130.0
12-Nov-2018 10:53,12-Nov-2018 10:53,131.0
12-Nov-2018 10:54,12-Nov-2018 10:54,114.0
12-Nov-2018 10:54,12-Nov-2018 10:54,113.0
12-Nov-2018 10:54,12-Nov-2018 10:54,115.0
12-Nov-2018 10:54,12-Nov-2018 10:54,115.0
12-Nov-2018 10:54,12-Nov-2018 10:54,115.0
12-Nov-2018 10:54,12-Nov-2018 10:54,117.0
12-Nov-2018 10:54,12-Nov-2018 10:54,115.0
12-Nov-2018 10:54,12-Nov-2018 10:54,116.0
12-Nov-2018 10:54,12-Nov-2018 10:54,115.0
12-Nov-2018 10:54,12-Nov-2018 10:54,114.0
12-Nov-2018 10:54,12-Nov-2018 10:54,117.0
12-Nov-2018 10:54,12-Nov-2018 10:54,117.0
12-Nov-2018 10:55,12-Nov-2018 10:55,116.0
12-Nov-2018 10:55,12-Nov-2018 10:55,116.0
12-Nov-2018 10:55,12-Nov-2018 10:55,121.0
12-Nov-2018 10:55,12-Nov-2018 10:55,123.0
12-Nov-2018 10:55,12-Nov-2018 10:55,121.0
12-Nov-2018 10:55,12-Nov-2018 10:55,120.0
12-Nov-2018 10:55,12-Nov-2018 10:55,119.0
12-Nov-2018 10:55,12-Nov-2018 10:55,118.0
12-Nov-2018 10:55,12-Nov-2018 10:55,116.0
12-Nov-2018 10:55,12-Nov-2018 10:55,118.0
12-Nov-2018 10:55,12-Nov-2018 10:55,119.0
12-Nov-2018 10:55,12-Nov-2018 10:55,120.0
12-Nov-2018 10:55,12-Nov-2018 10:55,120.0
12-Nov-2018 10:56,12-Nov-2018 10:56,118.0
12-Nov-2018 10:56,12-Nov-2018 10:56,118.0
12-Nov-2018 10:56,12-Nov-2018 10:56,119.0
12-Nov-2018 10:56,12-Nov-2018 10:56,120.0
12-Nov-2018 10:56,12-Nov-2018 10:56,126.0
12-Nov-2018 10:56,12-Nov-2018 10:56,127.0
12-Nov-2018 10:56,12-Nov-2018 10:56,129.0
12-Nov-2018 10:56,12-Nov-2018 10:56,130.0
12-Nov-2018 10:56,12-Nov-2018 10:56,131.0
12-Nov-2018 10:56,12-Nov-2018 10:56,133.0
12-Nov-2018 10:56,12-Nov-2018 10:56,134.0
12-Nov-2018 10:56,12-Nov-2018 10:56,133.0
12-Nov-2018 10:57,12-Nov-2018 10:57,128.0
12-Nov-2018 10:57,12-Nov-2018 10:57,126.0
12-Nov-2018 10:57,12-Nov-2018 10:57,127.0
12-Nov-2018 10:57,12-Nov-2018 10:57,122.0
12-Nov-2018 10:57,12-Nov-2018 10:57,122.0
12-Nov-2018 10:57,12-Nov-2018 10:57,119.0
12-Nov-2018 10:57,12-Nov-2018 10:57,114.0
12-Nov-2018 10:57,12-Nov-2018 10:57,114.0
12-Nov-2018 10:57,12-Nov-2018 10:57,110.0
12-Nov-2018 10:57,12-Nov-2018 10:57,112.0
12-Nov-2018 10:57,12-Nov-2018 10:57,113.0
12-Nov-2018 10:58,12-Nov-2018 10:58,114.0
12-Nov-2018 10:58,12-Nov-2018 10:58,115.0
12-Nov-2018 10:58,12-Nov-2018 10:58,113.0
12-Nov-2018 10:58,12-Nov-2018 10:58,112.0
12-Nov-2018 10:58,12-Nov-2018 10:58,113.0
12-Nov-2018 10:58,12-Nov-2018 10:58,113.0
12-Nov-2018 10:58,12-Nov-2018 10:58,117.0
12-Nov-2018 10:58,12-Nov-2018 10:58,123.0
12-Nov-2018 10:58,12-Nov-2018 10:58,123.0
12-Nov-2018 10:58,12-Nov-2018 10:58,124.0
12-Nov-2018 10:58,12-Nov-2018 10:58,122.0
12-Nov-2018 10:58,12-Nov-2018 10:58,118.0
12-Nov-2018 10:58,12-Nov-2018 10:58,114.0
12-Nov-2018 10:59,12-Nov-2018 10:59,120.0
12-Nov-2018 10:59,12-Nov-2018 10:59,120.0
12-Nov-2018 10:59,12-Nov-2018 10:59,116.0
12-Nov-2018 10:59,12-Nov-2018 10:59,112.0
12-Nov-2018 10:59,12-Nov-2018 10:59,104.0
12-Nov-2018 10:59,12-Nov-2018 10:59,104.0
12-Nov-2018 10:59,12-Nov-2018 10:59,107.0
12-Nov-2018 10:59,12-Nov-2018 10:59,113.0
12-Nov-2018 10:59,12-Nov-2018 10:59,115.0
12-Nov-2018 10:59,12-Nov-2018 10:59,114.0
12-Nov-2018 10:59,12-Nov-2018 10:59,111.0
12-Nov-2018 10:59,12-Nov-2018 10:59,107.0
12-Nov-2018 11:00,12-Nov-2018 11:00,97.0
12-Nov-2018 11:00,12-Nov-2018 11:00,96.0
12-Nov-2018 11:00,12-Nov-2018 11:00,99.0
12-Nov-2018 11:00,12-Nov-2018 11:00,89.0
12-Nov-2018 11:00,12-Nov-2018 11:00,83.0
12-Nov-2018 11:00,12-Nov-2018 11:00,82.0
12-Nov-2018 11:00,12-Nov-2018 11:00,82.0
12-Nov-2018 11:00,12-Nov-2018 11:00,87.0
12-Nov-2018 11:00,12-Nov-2018 11:00,88.0
12-Nov-2018 11:00,12-Nov-2018 11:00,87.0
12-Nov-2018 11:00,12-Nov-2018 11:00,84.0
12-Nov-2018 11:00,12-Nov-2018 11:00,84.0
12-Nov-2018 11:01,12-Nov-2018 11:01,92.0
